Section 6.1 — Linear diffusion
-49.43069228809571
-51.11307672100792
-51.3393699429878
-51.581299083824845
-49.68417494912075
-48.61177243786131
-48.39420447258523
-51.98363455965186
-49.34842514424393
-51.98070585345916
-50.48690365829377
-50.70380218880418
-49.36764248453793
-50.85509484725081
-49.93835898156598
-49.19981328646345
-50.67747239173284
-50.595766485210206
-51.4246661643145
-49.18854685508043
-46.42771451695618
-50.30262544160792
-51.04721472931048
-51.531347649759724
-49.855056056800166
-49.228263443747586
-50.35161481361816
-49.44868888815047
-49.505689183647966
-50.59607400463956
-47.58341726684831
-49.32516884302096
-53.84234809029935
-50.44856876257599
-47.60860736461645
-49.85253473426144
-49.23362098423841
-49.42796711374279
-49.62432438919906
-46.9753551878551
-49.07879969664258
-48.0674835989904
-49.93262009804311
-51.40836681419846
-49.75536147885956
-50.364708303911954
-47.302967762796385
-48.53856731442877
-49.44810283051842
-49.18477244791656
-49.609881479687566
-50.07478486475797
-49.806558513958855
-53.25597477780401
-50.368992487561485
-51.25691894441643
-48.27991246450128
-52.10973990651485
-48.157187222383016
-50.384571410771464
-48.8388934628303
-49.05907276207202
-49.640911674084
-49.98443269668426
-48.32617715360223
-48.040704450602135
-49.10115587359808
-47.14508244865799
-50.135915270098806
-48.04480085571456
-51.35341320803985
-48.43243013419904
-50.63521944570811
-48.20025213523385
-48.87791237317992
-50.07492991707073
-49.32480330923474
-52.53074866902807
-50.553943149880226
-48.92966355766504
-49.70063171496365
-48.78942887914651
-47.779742205761686
-50.86453098135289
-50.25373843280871
-48.683728944294785
-49.66710248576216
-50.045090960342016
-49.56126294576072
-50.098626532612855
-49.214148152132864
-49.34127071507982
-48.80021341707342
-49.29526769040659
-48.67233699974105
-49.425040228878075
-50.798181565740016
-48.61727883754109
-48.373331935664766
-48.9764542231131
-49.06321133196879
-49.925475076681195
-51.748694718617244
-48.81639816607259
-50.500689736831816
-50.16036615059676
-48.80237876478857
-50.33920992871433
-52.11274065322408
-47.22823764181045
-50.005278786898195
-51.029605721389906
-48.44294570660777
-48.5887955959311
-49.670579336377564
-48.614565029601174
-51.02577975692847
-48.77473407811386
-50.60419304801018
-48.447393090197785
-49.22176835162308
-51.35946668116998
-48.65808945241939
-49.89800047549933
-51.06323297506424
-49.40538518491789
-49.314730742248265
-50.26949938645353
-48.485091400006766
-48.775225965775164
-48.571421686104465
-49.18486972389271
-48.73487133086871
-47.95349031714207
-51.32277637924277
-48.8899351003273
-52.157499310898665
-50.13031352595936
-47.17640456467358
-49.410239284631515
-48.42748685164531
-50.96498459651707
-49.925817176814995
-50.15595294506869
-50.270097677642624
-48.44778476406495
-49.081617464852386
-49.521230293922066
-50.1432431500575
-48.00484410947284
-50.83862487460088
-46.479429291295034
-47.262342695302245
-47.69284008548166
-51.07194266245166
-50.3417028309841
-46.38525910558802
-47.85374875650043
-48.36984809162209
-49.56260921297792
-51.05790317207834
-48.88368357857384
-48.50302546120335
-50.69794288440534
-47.37291671454271
-47.87938789145441
-50.747447098006326
-49.482464485367984
-48.73207175414256
-48.96911831907032
-51.26743645539396
-47.65503990710064
-48.72189653938349
-50.40007189605709
-42.34534198694049
-42.68354054774538
-40.66497648250296
-42.203005646617385
-43.452496282585116
-40.860205961956524
-42.344138043647106
-41.71376024860065
-41.1333327108422
-40.9906555040272
-40.38595939712482
-43.9635366439793
-41.13259498978546
-42.245270638586085
-41.863518954923094
-41.07713139518134
-41.53405144694227
-40.607758677965485
-43.02898546334491
-42.84627074417449
-40.87394937965334
-42.330957890330694
-42.60708093147972
-41.73027214179509
-40.572447971872634
-43.43129951344759
-42.08033270705728
-40.72268085449078
-40.775259088232374
-42.96522207128435
-45.136241169339094
-42.64303624239005
-41.17098615144685
-40.54638483669223
-41.48687788264502
-42.445081319340986
-42.641070099706994
-39.42254131078318
-43.094174427004404
-41.335944336479415
-40.47361903753488
-40.55619960413227
-41.58344010962578
-42.116672314335275
-42.04444649042421
-39.9445069118857
-40.85064735796543
-41.074610036203914
-41.58729394506348
-41.69220502673255
-46.504012209244834
-41.3524274076335
-42.274175867405006
-41.32489512462397
-41.77562908410183
-41.20881840896472
-42.70886903267116
-42.06671571657178
-40.2355153483896
-41.933791647780126
-43.61978679064173
-42.4704217061274
-42.83238089624007
-43.112122862155886
-40.07607072303669
-41.766206057947244
-41.47241935767634
-43.01720668412075
-41.205436132000585
-42.01813992668502
-42.51492723199117
-43.041484761232155
-41.7161351034799
-40.36145323215775
-41.27778828195086
-42.416386713015086
-41.30929535584632
-41.6446758710121
-41.60650767410833
-42.34382189098485
-41.689767297502314
-41.42903032468645
-43.15724578460705
-43.066779658801856
-40.72620407107931
-45.39744700555926
-40.97941778682143
-39.66052924591226
-42.91434233745671
-41.18581804061305
-41.18339753637356
-40.68082658623352
-40.36953981708883
-40.659606045958434
-42.01726229424084
-39.521250655566696
-41.071631646246836
-40.46457023848676
-41.112692628238044
-40.09175191744601
-42.48832555575651
-41.16782433688956
-40.61124436376912
-41.50751985707187
-42.83141447414839
-41.03399799224665
-40.14640006162859
-40.948603221097095
-40.45358374645849
-40.80844992984129
-39.764567857272496
-42.246774401164735
-40.6446089199303
-42.195172871459164
-43.23593879608418
-40.80828228027325
-39.97758530306826
-40.48695142948621
-45.29547021317215
-39.97818852918716
-41.75913447516582
-42.16869209163726
-43.22485408692351
-43.482336121878575
-41.60267673624222
-39.71624541508207
-41.89274995428547
-42.39565858570072
-39.85964307845494
-40.454526698916865
-40.188102729297945
-39.869518826860244
-43.48090923808712
-40.86459986345407
-41.74703765207829
-41.36031719149704
-40.50034658089371
-42.18222780666598
-41.67606898492963
-40.01689261428523
-40.3369174590485
-38.93791982402516
-40.23591862576292
-42.9709585722362
-39.93048636677987
-40.89269859955702
-38.94787702812158
-39.82752108370542
-40.679122350663796
-40.70828349438468
-42.13037681494997
-42.11234928400485
-39.03321036187332
-42.07765015552796
-39.4917935977296
-40.812337340599484
-40.21633548329844
-38.683077364042774
-39.91662277002085
-40.01982547640555
-41.52282458098578
-40.526323878811425
-39.172970895263504
-41.25107795731332
-40.09881823261547
-41.2716581163399
-41.836284419989695
-41.47119587981691
-43.0264181026093
-40.12777336114225
-39.94495552004578
-39.804110624996426
-41.26749436556997
-39.95474660276623
-42.3107756504959
-40.09666444721916
-39.799895235788895
-39.30772282444182
-41.901207972947326
-38.98402298390697
-42.958432546744454
-40.0253544248536
-39.50449778543508
-39.19902478542486
-42.60195538074019
-39.745352565901456
-42.65841779012379
-38.57260069534651
-41.40790217959092
-41.913989534386374
-38.73992912777193
-40.170418322012864
-45.88606350051005
-48.23908007994556
-47.39398954731888
-46.423451802771
-46.95619982543551
-46.16706889010089
-46.54411427409356
-47.644385552338065
-45.08240196317082
-45.343679891090666
-46.357646982023844
-46.52876915672825
-46.73498337390053
-44.21371055256748
-46.128568389325245
-47.68734640912697
-49.46551698797536
-47.489446880725424
-50.26183405359738
-46.99629208007199
-46.01119550515669
-44.26948178627198
-46.9110003242356
-46.60348998853287
-45.32143494079321
-45.99402809745454
-46.29102820042182
-47.23015721623127
-47.23387414317528
-47.01427179765058
-44.97890291200419
-46.00241433874011
-44.49881702733089
-48.80138352844259
-45.63467731255122
-44.81516951108548
-45.58456627156649
-45.89339319868161
-46.09676797579685
-45.28529027306551
-46.65172874465412
-46.339134773740916
-48.29585351116772
-46.22608142379745
-45.29471852950219
-45.6114105556558
-46.36285292710482
-46.54495510791586
-47.79810375262035
-46.87211217948885
-45.48197040521637
-47.758073022110594
-47.13862042531696
-46.74461625427982
-47.83304367648221
-47.07828262783449
-47.58513903754889
-47.57958469850061
-46.32479567833794
-47.25382474422666
-48.697111349231555
-46.251673759451165
-45.46016030586061
-47.63905596940955
-45.06862404629919
-46.13047694043301
-45.46336764456956
-45.64236976499651
-47.412972808305376
-46.889047176400126
-46.95488071953118
-47.03606859378655
-44.525404071076956
-47.14863025605085
-46.47138773040985
-44.94305407476309
-44.53653597105098
-44.22753683762854
-46.25900875143662
-45.4475272997966
-46.847318359477825
-45.91630091891326
-45.72408154847031
-46.52141404698677
-45.737229213227536
-45.81833596386903
-44.849505417734846
-45.320935843570815
-46.2588724942775
-47.649747046435536
-45.94211934863267
-47.5840839909293
-45.64451563832906
-47.747648060480145
-45.196312768889285
-47.231749584825806
-48.9014725703513
-47.8933013799101
-44.91574039771957
-47.00313138793535
-46.35736271187201
-44.89307706781911
-45.49124217427625
-45.857724807288875
-47.265935254891204
-45.30776458700242
-47.280364800262454
-45.57735585561238
-44.69401822096109
-46.250151011253685
-46.985739947332874
-47.66345101691957
-44.48179513950154
-44.961021097842654
-46.27683854613157
-46.07377952477379
-46.11042572849328
-46.3163149370027
-46.93232782250048
-45.58044616164673
-46.659439585047764
-45.50902697975593
-45.011545624197375
-47.524305562770934
-45.90651322352049
-45.24587719865189
-46.87343753182393
-46.14383574244087
-44.92835638754228
-47.072469497354135
-45.32822876914538
-45.47977260517466
-45.30666042139391
-46.408979844836495
-45.54439285547848
-46.50206423941463
-46.1413773102177
-47.350372685245496
-46.6061805991924
-46.14443007245471
-46.134688689933284
-45.255643324542
-46.25226778163066
-47.73575525585054
-46.13055943951345
-46.2526536343049
-46.619458517178124
-46.90178389285863
-47.43915142371625
-48.15362233331773
-44.61383035726324
-46.565104875522444
-46.3032437410187
-45.0524505032676
-46.01754407609019
-45.75733832556082
-45.82017162786311
-46.626317017946825
-45.6994538677905
-45.72869522445363
-46.10550829474107
-46.17933320292644
-46.460507327976025
-46.69587226337545
-44.988164152203375
-46.24403294810701
-45.74708957151938
-46.56126961346452
-46.01892195279742
-46.2695121853786
-47.18863182295409
-45.58579867191445
-47.80001531427615
-47.11244343806927
-46.39488848371501
-45.31423384554147
-45.159433341908425
-46.520716298492985
-46.45049038213018
-46.029028034798785
-45.53067850558564
-46.02352210037793
-47.82002547975968
-45.539112409093455
-44.86213945419714
-45.83185841524841
-45.11450599900887
-44.87403259730299
-46.49249970452438
-44.724454942434065
-46.88478919575642
-46.609852641472884
-46.71682098880246
-46.77168153200138
-49.216303475521684
-45.99982906258181
-45.256524044616846
-45.50937863592892
-47.6361222170658
-46.59217422250235
-47.31854368586137
-45.68430678677615
-46.930051117874264
-45.845418829481815
-45.728917007354816
-46.58819110773275
-46.15884223908204
-47.495091860850195
-45.11530124844239
-45.30879831548124
-45.69867098456987
-45.628429222668295
-47.39063751566371
-46.85187453467793
-46.32826417402471
-44.272697975615
-45.67446832386496
-46.27183219670576
-46.929318033150345
-45.52518296346048
-47.232528461481046
-45.14357118387776
-46.61207044687003
-45.41851427226799
-45.36629036990682
-45.82324647158155
-46.72784917503924
-45.63581690240337
-44.154216039217616
-46.096937313117735
-47.17949158326387
-44.622932537924115
-47.48728073726407
-46.36039694860252
-45.579084675035936
-46.98614787172287
-45.384464887924906
-45.6181578289461
-46.07542952463116
-47.07139593427628
-45.15386755720692
-46.49960058995599
-45.655323542067926
-46.427959726513826
-46.538801643800106
-45.672228914184224
-44.988655825947404
-45.0150731933309
-45.36758579207401
-45.75685226979477
-45.761866175222714
-46.92990046511036
-46.299618763172205
-45.82039112171007
-44.828823535640076
-47.38153142534761
-46.674578160325765
-46.1483219044744
-45.411179987503296
-45.71040962541521
-46.49897554290505
-45.663629178768744
-44.25409253888772
-47.05275470756275
-45.91753087019383
-44.51975791267718
-47.085958973972126
-46.02071201252847
-47.06522688635148
-46.32348600301835
-46.067427653480756
-47.308542079723274
-47.295489700224635
-46.55328880728514
-45.93996626146494
-46.19479673951468
-45.555451454141455
-46.80529082432123
-46.943931944607996
-44.994445232658066
-47.17311259388073
-44.8059099285905
-45.31525936229197
-47.471064517664914
-45.32794113984561
-45.173630883763096
-45.67429194910396
-46.21357040959014
-47.330372224181154
-45.75559605446762
-44.44306283919319
-46.582802443750154
-46.838713367039965
-45.93268538300579
-45.6490870149684
-46.13365966187228
-45.37266256832082
-46.017834228253875
-46.0369126488208
-45.65347283890763
-44.10449813942118
-45.24720104570819
-47.43457594814565
-44.05335097807938
-45.595413954969786
-46.16035919651908
-45.609380144038326
-44.81754756559117
-46.78344296036107
-45.36963162475991
-47.03428439575047
-45.60723808751432
-46.5603021205978
-45.33696649119547
-45.17737997064274
-46.02025521636936
-47.368204510481974
-46.54193162487944
-45.705733546895516
-47.61966096282135
-45.71412265010691
-44.29099745961709
-46.340158249547464
-47.605709031454445
-44.90369419640383
-45.77365551173104
-45.82940375064631
-46.75245103758432
-46.62646660720808
-46.56621887699699
-45.666312469707286
-45.473781659018606
-46.94054347085799
-45.694778464711185
-46.877233929961434
-48.52379490936206
-45.75424972784788
-45.39735412901872
-46.43274005912586
-45.63534748439603
-45.831520702276904
-46.0502395002689
-47.20111725079466
-48.28036939836667
-46.29659968976451
-46.05591076213127
-45.701339598384166
-46.21597584096927
-44.84046233777799
-46.783464707738666
-47.7276082515492
-46.023144165934845
-46.783342518285
-48.27148463769973
-45.60716059584571
-45.88330783861475
-47.196061469247596
-47.046582992523184
-45.73503527747909
-47.66251019427692
-45.780388890386476
-45.1512616122349
-45.93371255414064
-50.17205831606221
-46.805229880364855
-46.053576874249316
-45.66997989448523
-46.15395881663126
-46.42846064354522
-46.15776891629864
-46.938420347082015
-47.47005332465089
-46.1361538949454
-46.12204448263374
-47.33869448554981
-46.181794369729616
-45.70576537574416
-45.962725018059004
-45.64369314548105
-45.501285917116974
-46.13396162698662
-46.34890888791401
-47.34859138323675
-45.98057402561265
-46.413258855871135
-46.78630378587941
-45.202665808106204
-47.845574736373976
-47.505962280606894
-47.091587610241604
-46.25870880066675
-45.694942035099274
-45.509927868850845
-45.421838352265
-46.966026132179806
-46.90678909432845
-44.72389600510407
-46.056610502205395
-45.16946121212589
-47.787721399258665
-44.46821728925858
-44.991104124402874
-45.825215926655744
-45.582079815791815
-45.63612626004201
-47.54261464611336
-47.12129211622184
-45.585178117646734
-47.12595757186803
-46.074948649509906
-45.995964009052365
-46.589324587562785
-45.90248156629975
-45.38705753344668
-43.99129192410378
-45.397305901779006
-46.8297905970271
-49.02324762502394
-46.743393129323046
-45.546796875989116
-46.56986004947789
-45.61708990810249
-45.18416116397357
-46.146729595287184
-46.35189660293811
-45.92795533541594
-46.373356803266766
-45.3401901547756
-46.38300888964311
-45.264551066198834
-47.58553222625697
-46.82451810440087
-44.72396550594111
-43.60027303096156
-47.00075547283738
-46.903449798458965
-45.189576000351394
-46.96560066666429
-45.40783400980537
-46.03576418472967
-47.62369053695359
-47.683887827095695
-46.9776420699489
-46.260694089759404
-47.10091295529107
-45.462488338717925
-50.64713524459677
-45.432806181536364
-46.47525532928305
-45.322590159470664
-46.05928799406351
-46.9535477982362
-47.015898080732995
-43.92858825237259
-45.73627964933164
-45.33402614538062
-45.65157547257756
-45.075399229238016
-47.31106675193437
-46.092654912618045
-45.999486577238464
-46.73416650329634
-46.70940679878204
-46.836289966621464
-46.159952471505676
-46.108636940563066
-45.68713204625717
-45.65698643674191
-44.93287245164024
-44.58965419023026
-47.211013427293885
-44.866059331413716
-45.28967085917376
-44.97728562047439
-47.65705030771291
-46.80756187306888
-45.3991587724538
-47.06024032623084
-46.96413539873315
-48.96588866526863
-49.08108869109835
-47.297071162532625
-44.401769769316374
-47.03792139036723
-45.42553843229264
-47.2447180937595
-48.8687726812026
-45.659698215384566
-47.25360871539176
-46.38351398968946
-45.68905040696866
-48.031870011630325
-47.016211997097365
-45.34853299968696
-46.50956284405554
-45.06845376012136
-46.24087718055786
-47.838655404427854
-45.828009966109974
-46.32178244805274
-47.35351265300854
-46.50142696586815
-46.56895534022668
-46.33084111652939
-45.41722196573382
-46.64662022248787
-47.665129454217585
-47.386988645488074
-47.37028120940139
-49.2647714004567
-45.87180688707065
-47.08570365397226
-46.72876057020973
-46.99895670195143
-47.86271497287582
-45.86544849807552
-46.61558319586846
-46.33723294027892
-48.025022118957956
-44.73140354317276
-45.67021526486508
-44.07946642830939
-45.739278723877135
-46.31777285423304
-43.51985328724354
-47.24683152322268
-46.12546802529112
-44.99336376353138
-46.266612328284396
-45.5165539276518
-45.714885635733694
-46.83401802480298
-46.408389328753955
-46.12901835679979
-47.393436569490106
-46.327571623558256
-46.67895107904708
-45.177114673603114
-45.653505173941284
-47.486849704137136
-46.86933085999061
-47.40466429742861
-45.51229130645466
-46.26036166601907
-45.164242622011535
-45.90074067674531
-45.23638483057602
-44.32027336397789
-44.756693683014674
-44.82257204553486
-46.79445627125598
-48.53289258128419
-45.395368197426436
-45.568647072124875
-45.064948638683774
-45.36594723513978
-45.30540536966323
-45.714924973151504
-46.99403867780554
-47.72499252527937
-48.33273983383353
-45.91710222877057
-45.579750955982895
-45.08044830879862
-45.51499135671023
-46.67468683615391
-45.60832057989113
-45.46204583522447
-45.54791103313476
-46.84952092700038
-45.70419633255399
-46.91179345314468
-46.599604094622464
-44.643224333315786
-47.428288823302466
-46.787473120626295
-46.00558832671824
-46.53914669920123
-47.95345822800769
-46.85603892550328
-45.504604918546164
-44.610887142157715
-46.33910416024301
-45.31934347993659
-46.65343447534805
-44.682639238452396
-44.61898797893012
-46.71538571477157
-47.36613514732502
-44.645086817357196
-47.25121558362983
-46.1060080670498
-46.53052007514967
-46.24732826019975
-45.277002549819336
-46.41578739618151
-46.428263228812945
-48.92448253171095
-48.85326360909242
-47.356800275997315
-48.208521221958584
-45.85399875299878
-44.95798613702296
-45.27655649623661
-46.61558786584679
-47.040288781496926
-45.11291292040458
-45.14298139600968
-46.73060201006735
-46.00324672751749
-45.202195356267744
-46.862479095412105
-46.341405319137515
-46.45414509661495
-46.66356721182721
-45.66469984235978
-47.161161858420684
-46.61502679034934
-47.38507841547205
-44.82691708270758
-45.59439053601456
-47.33786070455575
-47.2625094433076
-45.46222030426729
-45.42460586355652
-46.69166718645594
-46.00036281260121
-46.763719243179935
-47.662799709146924
-45.268945127179755
-46.0744810019514
-45.90598230974437
-44.906834604852
-46.75433485542122
-46.07366313021024
-45.779190941735735
-46.98332440661617
-45.59936785839724
-46.13554712719187
-46.17603578118417
-45.79192413117865
-46.350408895621335
-46.0756217523758
-47.01159397294238
-45.896308747932196
-45.5787843256598
-45.707177566436066
-45.818746026000085
-44.0810838241477
-46.37589361311403
-48.182325056838685
-45.27723630265688
-48.02090031463753
-45.19934202727103
-47.35536595662319
-45.2572979513054
-47.677003151634935
-45.908802827676155
-44.284387553245686
-47.45830977686814
-45.03966186362818
-46.29363365008338
-45.83498079660105
-45.96053249142943
-46.82067377465868
-44.20875860682505
-46.16039022965906
-48.253666983926735
-45.03132139973032
-46.37701139680513
-46.47255574968661
-46.60239222085529
-46.18992041505736
-46.444861204151984
-45.31955458148869
-46.14216876372251
-47.069076602771815
-46.53787421637676
-45.45336214321786
-46.57974180345456
-46.39541648327799
-46.577129075887896
-46.17938173218407
-46.993984721974016
-46.598148787057355
-45.64762948000387
-47.86007134264727
-43.621136810984744
-46.67161021522419
-44.96762864513043
-45.87349175366574
-45.084697274997275
-46.76501859026543
-45.33102869194174
-45.05946944634898
-47.43353756189616
-46.17917521923554
-48.32944606330666
-46.59530652165761
-46.6993543926978
-44.92317505033114
-46.481234313372944
-43.860002834070464
-45.9598570615379
-47.093648555796264
-47.07865745063752
-46.572955832237724
-45.58925464882975
-47.279404283221936
-46.198778251198846
-47.832014106527105
-45.643510559536736
-45.22454335811926
-46.28041290064459
-44.78186034437418
-44.9569891704278
-46.16025229450351
-46.2439738780862
-46.12092230132056
-46.15187395103505
-44.80522360742054
-46.20369121444917
-45.814435659463925
-45.01265108731555
-46.05934141020411
-47.8264342713417
-47.262486834184564
-44.55445974001259
-45.23577389743481
-46.074460558105656
-45.15739951402749
-46.28647849026293
-44.60871614508079
-46.303587457063806
-44.637852312055415
-48.071045237945796
-46.62593656764047
-45.966065077177475
-46.06376588075381
-46.09441026990796
-45.69436742604742
-48.16295307548217
-48.09605194862264
-46.16668355103961
-46.40473436317139
-46.120171855413034
-45.559996458771295
-45.03669386019354
-46.42672245343518
-45.6680890136697
-46.90595545868511
-45.693693885521746
-44.57144248585998
-45.98369590478397
-45.12755071191098
-45.44039215097305
-45.75748025882699
-44.96197742461165
-46.12636879989014
-46.45656686543897
-46.634016855150854
-45.29765242658137
-46.12946806089923
-46.526002429266825
-45.73379549489351
-45.241497237021335
-44.42517003416528
-48.62093568619346
-40.63476214679536
-43.138618135680474
-42.87447102670323
-44.083860238333514
-42.71333564301462
-42.623403684326874
-41.548111218038294
-43.487059219728664
-42.27819675550609
-41.67869147758161
-42.57063332092441
-42.154971560952355
-43.07940974940574
-41.11311537956023
-42.47895866103785
-43.140985129207714
-41.67073954540866
-43.02042533532461
-43.24340546784696
-42.310199060643704
-42.434582327866515
-42.70287498507161
-44.3836157798473
-44.30268007854107
-42.2925665869867
-41.574408136904815
-41.486767335123915
-41.468919790222415
-41.161283097897375
-41.73128123014932
-42.430470810397296
-40.60777796530559
-42.72759571664604
-41.74447984392076
-42.04535299506946
-43.32603484704235
-41.552092612145344
-43.86297073925191
-43.02681106264939
-41.59358606436041
-43.36704888628962
-42.64500080719189
-41.724170692127984
-43.35381731236775
-43.94993092599019
-41.685140622033224
-42.77960067790649
-41.21173879030755
-42.48101602106725
-42.60884829897698
-42.18434565938897
-39.51535032065053
-43.54516841902917
-42.36194812261348
-42.37234544302737
-41.62069814892202
-41.97490379936019
-42.31819544917593
-43.830036068290106
-42.33779516821576
-41.67659248297176
-41.421006195107346
-42.04596582346138
-41.418502508651
-40.18810357570895
-44.50183066327901
-41.08611995184661
-43.426299937560415
-43.575012562853786
-39.9755159199096
-41.82254461590465
-42.37327275267775
-42.893636277678965
-41.51550934444553
-41.766877811551524
-42.42923655528435
-42.1706104746247
-43.30340442793168
-42.257616412832604
-42.24327521916213
-42.911171479217764
-41.072346685414026
-42.606805133740785
-43.96011204410994
-42.908114188407396
-43.49009993581576
-42.204447785989984
-42.108934911323345
-43.86476897106115
-42.216001379501606
-43.024660323534604
-41.90435501790937
-43.491284766384744
-39.86191045255685
-41.44211632598463
-41.664271836038225
-44.12422663227543
-44.297677746181215
-40.77302659350515
-42.04699719244773
-42.82679268803572
-41.638943587696865
-43.42238239345828
-44.151193795729526
-43.34221330254839
-42.52315702396279
-41.232160434458436
-42.189501732466226
-42.91944675603535
-41.60270265974178
-43.79767584597772
-41.607384854627625
-42.008178380749555
-43.48227086629741
-41.46721209442504
-42.60155013735415
-41.971541391692845
-42.403448881693855
-43.574412118859044
-40.39023449681665
-42.452364705872796
-43.13802571852928
-42.573888779751755
-43.87462226286426
-42.56390085590752
-40.727371821127356
-41.47603902168095
-41.78521417384244
-41.24230079697885
-42.69996812773921
-43.01473367627782
-41.83158060952577
-42.43593795525353
-42.39498333299993
-43.92072324716399
-42.98709242013415
-44.20129913582425
-44.007805739583496
-43.80317941874158
-42.808720082026525
-42.87950369475152
-44.34494065528269
-42.913009713492336
-41.7812777461571
-41.895721295820024
-43.07399793520287
-43.791815212798966
-44.323208831717544
-41.730065938123694
-43.84525808835588
-42.060543183995875
-44.64793330818215
-41.11292423867129
-43.26238713235847
-41.69946506757641
-42.80597451480058
-41.94960019196397
-42.90667974551133
-43.523028128358064
-42.95475425562191
-41.04752050146723
-43.41771798076194
-41.712887437262175
-43.583148366299795
-42.89089129709468
-41.5616762403152
-42.383572314726436
-41.02818254930527
-40.569462080694414
-42.7896065513483
-42.637793619419725
-42.213216063325135
-41.203040354945315
-41.011897019906506
-43.47137716952531
-41.862167659060745
-41.641956794235604
-42.40054031995406
-42.236440693932636
-41.61523759734848
-43.47331765552528
-43.21648552482985
-42.09508240502189
-41.89749048217261
-42.80294382273097
-42.543732062497654
-41.600875455492556
-41.52246465747212
-42.292319831529696
-44.056206839882535
-40.488440240322916
-42.60259373965105
-41.03834543298605
-44.583565832304785
-42.978205186956345
-42.81095209079145
-41.0017612803315
-42.42758949677365
-43.70919268558547
-43.06176958638273
-43.30186766946339
-41.08610062372094
-42.427630862552846
-43.536429131609715
-42.72402463467111
-42.54936803315267
-43.06146218341549
-41.387336930172935
-40.15132268366524
-42.71689447550135
-42.85600683209479
-43.328584551741656
-41.9441703682763
-42.678727838800384
-42.03125133876368
-40.82193194283913
-40.810037471284794
-42.83518381235643
-42.61724964782295
-42.52844729967239
-42.356064105254696
-42.04440451591548
-43.36637633265575
-41.6745449875358
-43.13866707224647
-41.728988439148026
-43.740319063789926
-41.130175299691345
-42.28410646267271
-41.40190535074441
-42.0839872492445
-42.70552878841103
-42.91559904404117
-42.65751046550606
-41.56203116580991
-42.08623019292519
-41.56014704487084
-41.76233248977208
-41.800551956740165
-42.13781385449556
-41.76451302343754
-41.39751860028566
-42.273267771771515
-41.94899915194925
-41.539977061677796
-42.1463378104309
-42.676445813593695
-42.85179291886798
-42.992183495463664
-43.848730107336664
-41.744671930818924
-42.290190843011295
-41.98857447697689
-40.96317473439575
-44.04080021605536
-42.06211749187194
-42.10190321697692
-41.20159194430589
-41.50365745482215
-42.34006158163166
-43.20533488987552
-41.939588888189235
-42.41011245384277
-41.42897506026777
-43.6835445243837
-42.76725235131044
-43.28875615371084
-42.38038598184347
-42.029547308678616
-41.880947123406216
-40.99225390475937
-38.816794300692585
-42.987399365587414
-43.2525789820981
-42.639972741161706
-41.00257640996447
-42.041652909893386
-41.47420904062594
